,Festival_week,Months,OS,Place,Processor,Product,RAM,Sales
2167,no,11,Linux,europe,i5,vostro,4,33
2168,no,11,Windows,europe,i5,vostro,8,25
2169,no,11,Linux,europe,i5,vostro,8,67
2170,no,11,Windows,europe,i5,vostro,16,35
2171,no,11,Linux,europe,i5,vostro,16,29
2172,no,11,Windows,europe,i7,vostro,4,83
2173,no,11,Linux,europe,i7,vostro,4,29
2174,no,11,Windows,europe,i7,vostro,8,27
2175,no,11,Linux,europe,i7,vostro,8,65
2176,no,11,Windows,europe,i7,vostro,16,33
2177,no,11,Linux,europe,i7,vostro,16,32
2178,no,11,Windows,europe,i9,vostro,4,45
2179,no,11,Linux,europe,i9,vostro,4,40
2180,no,11,Windows,europe,i9,vostro,8,39
2181,no,11,Linux,europe,i9,vostro,8,59
2182,no,11,Windows,europe,i9,vostro,16,24
2183,no,11,Linux,europe,i9,vostro,16,27
2184,no,11,Windows,america,i3,vostro,4,86
2185,no,11,Linux,america,i3,vostro,4,23
2186,no,11,Windows,america,i3,vostro,8,27
2187,no,11,Linux,america,i3,vostro,8,62
2188,no,11,Windows,america,i3,vostro,16,36
2189,no,11,Linux,america,i3,vostro,16,28
2190,no,11,Windows,america,i5,vostro,4,41
2191,no,11,Linux,america,i5,vostro,4,18
2192,no,11,Windows,america,i5,vostro,8,31
2193,no,11,Linux,america,i5,vostro,8,89
2194,no,11,Windows,america,i5,vostro,16,34
2195,no,11,Linux,america,i5,vostro,16,24
2196,no,11,Windows,america,i7,vostro,4,16
2197,no,11,Linux,america,i7,vostro,4,30
2198,no,11,Windows,america,i7,vostro,8,22
2199,no,11,Linux,america,i7,vostro,8,87
2200,no,11,Windows,america,i7,vostro,16,27
2201,no,11,Linux,america,i7,vostro,16,24
2202,no,11,Windows,america,i9,vostro,4,63
2203,no,11,Linux,america,i9,vostro,4,25
2204,no,11,Windows,america,i9,vostro,8,28
2205,no,11,Linux,america,i9,vostro,8,39
2206,no,11,Windows,america,i9,vostro,16,25
2207,no,11,Linux,america,i9,vostro,16,27
2208,no,11,Windows,asia,i3,xps,4,69
2209,no,11,Linux,asia,i3,xps,4,28
2210,no,11,Windows,asia,i3,xps,8,25
2211,no,11,Linux,asia,i3,xps,8,90
2212,no,11,Windows,asia,i3,xps,16,17
2213,no,11,Linux,asia,i3,xps,16,22
2214,no,11,Windows,asia,i5,xps,4,67
2215,no,11,Linux,asia,i5,xps,4,20
2216,no,11,Windows,asia,i5,xps,8,16
2217,no,11,Linux,asia,i5,xps,8,40
2218,no,11,Windows,asia,i5,xps,16,28
2219,no,11,Linux,asia,i5,xps,16,31
2220,no,11,Windows,asia,i7,xps,4,79
2221,no,11,Linux,asia,i7,xps,4,26
2222,no,11,Windows,asia,i7,xps,8,18
2223,no,11,Linux,asia,i7,xps,8,91
2224,no,11,Windows,asia,i7,xps,16,18
2225,no,11,Linux,asia,i7,xps,16,21
2226,no,11,Windows,asia,i9,xps,4,70
2227,no,11,Linux,asia,i9,xps,4,28
2228,no,11,Windows,asia,i9,xps,8,21
2229,no,11,Linux,asia,i9,xps,8,51
2230,no,11,Windows,asia,i9,xps,16,20
2231,no,11,Linux,asia,i9,xps,16,22
2232,no,11,Windows,africa,i3,xps,4,28
2233,no,11,Linux,africa,i3,xps,4,38
2234,no,11,Windows,africa,i3,xps,8,27
2235,no,11,Linux,africa,i3,xps,8,41
2236,no,11,Windows,africa,i3,xps,16,35
2237,no,11,Linux,africa,i3,xps,16,42
2238,no,11,Windows,africa,i5,xps,4,57
2239,no,11,Linux,africa,i5,xps,4,49
2240,no,11,Windows,africa,i5,xps,8,29
2241,no,11,Linux,africa,i5,xps,8,112
2242,no,11,Windows,africa,i5,xps,16,35
2243,no,11,Linux,africa,i5,xps,16,37
2244,no,11,Windows,africa,i7,xps,4,80
2245,no,11,Linux,africa,i7,xps,4,41
2246,no,11,Windows,africa,i7,xps,8,28
2247,no,11,Linux,africa,i7,xps,8,30
2248,no,11,Windows,africa,i7,xps,16,28
2249,no,11,Linux,africa,i7,xps,16,30
2250,no,11,Windows,africa,i9,xps,4,65
2251,no,11,Linux,africa,i9,xps,4,37
2252,no,11,Windows,africa,i9,xps,8,32
2253,no,11,Linux,africa,i9,xps,8,97
2254,no,11,Windows,africa,i9,xps,16,34
2255,no,11,Linux,africa,i9,xps,16,42
2256,no,11,Windows,europe,i3,xps,4,64
2257,no,11,Linux,europe,i3,xps,4,40
2258,no,11,Windows,europe,i3,xps,8,28
2259,no,11,Linux,europe,i3,xps,8,41
2260,no,11,Windows,europe,i3,xps,16,41
2261,no,11,Linux,europe,i3,xps,16,39
2262,no,11,Windows,europe,i5,xps,4,57
2263,no,11,Linux,europe,i5,xps,4,23
2264,no,11,Windows,europe,i5,xps,8,35
2265,no,11,Linux,europe,i5,xps,8,98
2266,no,11,Windows,europe,i5,xps,16,34
2267,no,11,Linux,europe,i5,xps,16,35
2268,no,11,Windows,europe,i7,xps,4,46
2269,no,11,Linux,europe,i7,xps,4,36
2270,no,11,Windows,europe,i7,xps,8,46
2271,no,11,Linux,europe,i7,xps,8,56
2272,no,11,Windows,europe,i7,xps,16,53
2273,no,11,Linux,europe,i7,xps,16,54
2274,no,11,Windows,europe,i9,xps,4,91
2275,no,11,Linux,europe,i9,xps,4,39
2276,no,11,Windows,europe,i9,xps,8,30
2277,no,11,Linux,europe,i9,xps,8,114
2278,no,11,Windows,europe,i9,xps,16,60
2279,no,11,Linux,europe,i9,xps,16,45
2280,no,11,Windows,america,i3,xps,4,89
2281,no,11,Linux,america,i3,xps,4,31
2282,no,11,Windows,america,i3,xps,8,44
2283,no,11,Linux,america,i3,xps,8,41
2284,no,11,Windows,america,i3,xps,16,33
2285,no,11,Linux,america,i3,xps,16,46
2286,no,11,Windows,america,i5,xps,4,78
2287,no,11,Linux,america,i5,xps,4,48
2288,no,11,Windows,america,i5,xps,8,39
2289,no,11,Linux,america,i5,xps,8,121
2290,no,11,Windows,america,i5,xps,16,29
2291,no,11,Linux,america,i5,xps,16,43
2292,no,11,Windows,america,i7,xps,4,100
2293,no,11,Linux,america,i7,xps,4,39
2294,no,11,Windows,america,i7,xps,8,34
2295,no,11,Linux,america,i7,xps,8,66
2296,no,11,Windows,america,i7,xps,16,37
2297,no,11,Linux,america,i7,xps,16,41
2298,no,11,Windows,america,i9,xps,4,83
2299,no,11,Linux,america,i9,xps,4,39
2300,no,11,Windows,america,i9,xps,8,34
2301,no,11,Linux,america,i9,xps,8,118
2302,no,11,Windows,america,i9,xps,16,29
2303,no,11,Linux,america,i9,xps,16,47
2304,end_sale,12,Windows,asia,i3,vostro,4,20
2305,end_sale,12,Linux,asia,i3,vostro,4,17
2306,end_sale,12,Windows,asia,i3,vostro,8,27
2307,end_sale,12,Linux,asia,i3,vostro,8,28
2308,end_sale,12,Windows,asia,i3,vostro,16,18
2309,end_sale,12,Linux,asia,i3,vostro,16,16
2310,end_sale,12,Windows,asia,i5,vostro,4,16
2311,end_sale,12,Linux,asia,i5,vostro,4,12
2312,end_sale,12,Windows,asia,i5,vostro,8,23
2313,end_sale,12,Linux,asia,i5,vostro,8,41
2314,end_sale,12,Windows,asia,i5,vostro,16,11
2315,end_sale,12,Linux,asia,i5,vostro,16,13
2316,end_sale,12,Windows,asia,i7,vostro,4,33
2317,end_sale,12,Linux,asia,i7,vostro,4,22
2318,end_sale,12,Windows,asia,i7,vostro,8,20
2319,end_sale,12,Linux,asia,i7,vostro,8,33
2320,end_sale,12,Windows,asia,i7,vostro,16,23
2321,end_sale,12,Linux,asia,i7,vostro,16,19
2322,end_sale,12,Windows,asia,i9,vostro,4,24
2323,end_sale,12,Linux,asia,i9,vostro,4,17
2324,end_sale,12,Windows,asia,i9,vostro,8,11
2325,end_sale,12,Linux,asia,i9,vostro,8,34
2326,end_sale,12,Windows,asia,i9,vostro,16,13
2327,end_sale,12,Linux,asia,i9,vostro,16,13
2328,end_sale,12,Windows,africa,i3,vostro,4,40
2329,end_sale,12,Linux,africa,i3,vostro,4,14
2330,end_sale,12,Windows,africa,i3,vostro,8,17
2331,end_sale,12,Linux,africa,i3,vostro,8,30
2332,end_sale,12,Windows,africa,i3,vostro,16,20
2333,end_sale,12,Linux,africa,i3,vostro,16,16
2334,end_sale,12,Windows,africa,i5,vostro,4,32
2335,end_sale,12,Linux,africa,i5,vostro,4,21
2336,end_sale,12,Windows,africa,i5,vostro,8,18
2337,end_sale,12,Linux,africa,i5,vostro,8,47
2338,end_sale,12,Windows,africa,i5,vostro,16,20
2339,end_sale,12,Linux,africa,i5,vostro,16,19
2340,end_sale,12,Windows,africa,i7,vostro,4,9
2341,end_sale,12,Linux,africa,i7,vostro,4,4
2342,end_sale,12,Windows,africa,i7,vostro,8,8
2343,end_sale,12,Linux,africa,i7,vostro,8,53
2344,end_sale,12,Windows,africa,i7,vostro,16,11
2345,end_sale,12,Linux,africa,i7,vostro,16,13
2346,end_sale,12,Windows,africa,i9,vostro,4,39
2347,end_sale,12,Linux,africa,i9,vostro,4,6
2348,end_sale,12,Windows,africa,i9,vostro,8,10
2349,end_sale,12,Linux,africa,i9,vostro,8,36
2350,end_sale,12,Windows,africa,i9,vostro,16,5
2351,end_sale,12,Linux,africa,i9,vostro,16,13
2352,end_sale,12,Windows,europe,i3,vostro,4,22
2353,end_sale,12,Linux,europe,i3,vostro,4,6
2354,end_sale,12,Windows,europe,i3,vostro,8,7
2355,end_sale,12,Linux,europe,i3,vostro,8,50
2356,end_sale,12,Windows,europe,i3,vostro,16,11
2357,end_sale,12,Linux,europe,i3,vostro,16,7
2358,end_sale,12,Windows,europe,i5,vostro,4,37
2359,end_sale,12,Linux,europe,i5,vostro,4,9
2360,end_sale,12,Windows,europe,i5,vostro,8,9
2361,end_sale,12,Linux,europe,i5,vostro,8,33
2362,end_sale,12,Windows,europe,i5,vostro,16,9
2363,end_sale,12,Linux,europe,i5,vostro,16,10
2364,end_sale,12,Windows,europe,i7,vostro,4,23
2365,end_sale,12,Linux,europe,i7,vostro,4,4
2366,end_sale,12,Windows,europe,i7,vostro,8,11
2367,end_sale,12,Linux,europe,i7,vostro,8,37
2368,end_sale,12,Windows,europe,i7,vostro,16,7
2369,end_sale,12,Linux,europe,i7,vostro,16,10
2370,end_sale,12,Windows,europe,i9,vostro,4,22
2371,end_sale,12,Linux,europe,i9,vostro,4,7
2372,end_sale,12,Windows,europe,i9,vostro,8,7
2373,end_sale,12,Linux,europe,i9,vostro,8,21
2374,end_sale,12,Windows,europe,i9,vostro,16,7
2375,end_sale,12,Linux,europe,i9,vostro,16,7
2376,end_sale,12,Windows,america,i3,vostro,4,14
2377,end_sale,12,Linux,america,i3,vostro,4,23
2378,end_sale,12,Windows,america,i3,vostro,8,22
2379,end_sale,12,Linux,america,i3,vostro,8,14
2380,end_sale,12,Windows,america,i3,vostro,16,19
2381,end_sale,12,Linux,america,i3,vostro,16,24
2382,end_sale,12,Windows,america,i5,vostro,4,22
2383,end_sale,12,Linux,america,i5,vostro,4,20
2384,end_sale,12,Windows,america,i5,vostro,8,26
2385,end_sale,12,Linux,america,i5,vostro,8,20
2386,end_sale,12,Windows,america,i5,vostro,16,22
2387,end_sale,12,Linux,america,i5,vostro,16,23
2388,end_sale,12,Windows,america,i7,vostro,4,25
2389,end_sale,12,Linux,america,i7,vostro,4,21
2390,end_sale,12,Windows,america,i7,vostro,8,19
2391,end_sale,12,Linux,america,i7,vostro,8,12
2392,end_sale,12,Windows,america,i7,vostro,16,18
2393,end_sale,12,Linux,america,i7,vostro,16,20
2394,end_sale,12,Windows,america,i9,vostro,4,27
2395,end_sale,12,Linux,america,i9,vostro,4,14
2396,end_sale,12,Windows,america,i9,vostro,8,24
2397,end_sale,12,Linux,america,i9,vostro,8,34
2398,end_sale,12,Windows,america,i9,vostro,16,15
2399,end_sale,12,Linux,america,i9,vostro,16,20
2400,end_sale,12,Windows,asia,i3,xps,4,26
2401,end_sale,12,Linux,asia,i3,xps,4,14
2402,end_sale,12,Windows,asia,i3,xps,8,15
2403,end_sale,12,Linux,asia,i3,xps,8,16
2404,end_sale,12,Windows,asia,i3,xps,16,24
2405,end_sale,12,Linux,asia,i3,xps,16,22
2406,end_sale,12,Windows,asia,i5,xps,4,14
2407,end_sale,12,Linux,asia,i5,xps,4,19
2408,end_sale,12,Windows,asia,i5,xps,8,18
2409,end_sale,12,Linux,asia,i5,xps,8,28
2410,end_sale,12,Windows,asia,i5,xps,16,18
2411,end_sale,12,Linux,asia,i5,xps,16,20
2412,end_sale,12,Windows,asia,i7,xps,4,42
2413,end_sale,12,Linux,asia,i7,xps,4,52
2414,end_sale,12,Windows,asia,i7,xps,8,55
2415,end_sale,12,Linux,asia,i7,xps,8,95
2416,end_sale,12,Windows,asia,i7,xps,16,45
2417,end_sale,12,Linux,asia,i7,xps,16,53
2418,end_sale,12,Windows,asia,i9,xps,4,73
2419,end_sale,12,Linux,asia,i9,xps,4,47
2420,end_sale,12,Windows,asia,i9,xps,8,36
2421,end_sale,12,Linux,asia,i9,xps,8,69
2422,end_sale,12,Windows,asia,i9,xps,16,52
2423,end_sale,12,Linux,asia,i9,xps,16,47
2424,end_sale,12,Windows,africa,i3,xps,4,64
2425,end_sale,12,Linux,africa,i3,xps,4,53
2426,end_sale,12,Windows,africa,i3,xps,8,34
2427,end_sale,12,Linux,africa,i3,xps,8,92
2428,end_sale,12,Windows,africa,i3,xps,16,48
2429,end_sale,12,Linux,africa,i3,xps,16,42
2430,end_sale,12,Windows,africa,i5,xps,4,68
2431,end_sale,12,Linux,africa,i5,xps,4,50
2432,end_sale,12,Windows,africa,i5,xps,8,48
2433,end_sale,12,Linux,africa,i5,xps,8,63
2434,end_sale,12,Windows,africa,i5,xps,16,43
2435,end_sale,12,Linux,africa,i5,xps,16,58
2436,end_sale,12,Windows,africa,i7,xps,4,82
2437,end_sale,12,Linux,africa,i7,xps,4,62
2438,end_sale,12,Windows,africa,i7,xps,8,55
2439,end_sale,12,Linux,africa,i7,xps,8,90
2440,end_sale,12,Windows,africa,i7,xps,16,49
2441,end_sale,12,Linux,africa,i7,xps,16,55
2442,end_sale,12,Windows,africa,i9,xps,4,76
2443,end_sale,12,Linux,africa,i9,xps,4,51
2444,end_sale,12,Windows,africa,i9,xps,8,40
2445,end_sale,12,Linux,africa,i9,xps,8,72
2446,end_sale,12,Windows,africa,i9,xps,16,50
2447,end_sale,12,Linux,africa,i9,xps,16,36
2448,end_sale,12,Windows,europe,i3,xps,4,32
2449,end_sale,12,Linux,europe,i3,xps,4,27
2450,end_sale,12,Windows,europe,i3,xps,8,29
2451,end_sale,12,Linux,europe,i3,xps,8,58
2452,end_sale,12,Windows,europe,i3,xps,16,31
2453,end_sale,12,Linux,europe,i3,xps,16,26
2454,end_sale,12,Windows,europe,i5,xps,4,45
2455,end_sale,12,Linux,europe,i5,xps,4,33
2456,end_sale,12,Windows,europe,i5,xps,8,25
2457,end_sale,12,Linux,europe,i5,xps,8,67
2458,end_sale,12,Windows,europe,i5,xps,16,35
2459,end_sale,12,Linux,europe,i5,xps,16,29
2460,end_sale,12,Windows,europe,i7,xps,4,83
2461,end_sale,12,Linux,europe,i7,xps,4,29
2462,end_sale,12,Windows,europe,i7,xps,8,27
2463,end_sale,12,Linux,europe,i7,xps,8,65
2464,end_sale,12,Windows,europe,i7,xps,16,33
2465,end_sale,12,Linux,europe,i7,xps,16,32
2466,end_sale,12,Windows,europe,i9,xps,4,45
2467,end_sale,12,Linux,europe,i9,xps,4,40
2468,end_sale,12,Windows,europe,i9,xps,8,39
2469,end_sale,12,Linux,europe,i9,xps,8,59
2470,end_sale,12,Windows,europe,i9,xps,16,24
2471,end_sale,12,Linux,europe,i9,xps,16,27
2472,end_sale,12,Windows,america,i3,xps,4,86
2473,end_sale,12,Linux,america,i3,xps,4,23
2474,end_sale,12,Windows,america,i3,xps,8,27
2475,end_sale,12,Linux,america,i3,xps,8,62
2476,end_sale,12,Windows,america,i3,xps,16,36
2477,end_sale,12,Linux,america,i3,xps,16,28
2478,end_sale,12,Windows,america,i5,xps,4,41
2479,end_sale,12,Linux,america,i5,xps,4,18
2480,end_sale,12,Windows,america,i5,xps,8,31
2481,end_sale,12,Linux,america,i5,xps,8,89
2482,end_sale,12,Windows,america,i5,xps,16,34
2483,end_sale,12,Linux,america,i5,xps,16,24
2484,end_sale,12,Windows,america,i7,xps,4,16
2485,end_sale,12,Linux,america,i7,xps,4,30
2486,end_sale,12,Windows,america,i7,xps,8,22
2487,end_sale,12,Linux,america,i7,xps,8,87
2488,end_sale,12,Windows,america,i7,xps,16,27
2489,end_sale,12,Linux,america,i7,xps,16,24
2490,end_sale,12,Windows,america,i9,xps,4,63
2491,end_sale,12,Linux,america,i9,xps,4,25
2492,end_sale,12,Windows,america,i9,xps,8,28
2493,end_sale,12,Linux,america,i9,xps,8,39
2494,end_sale,12,Windows,america,i9,xps,16,25
2495,end_sale,12,Linux,america,i9,xps,16,27
2496,no,13,Windows,asia,i3,vostro,4,69
2497,no,13,Linux,asia,i3,vostro,4,28
2498,no,13,Windows,asia,i3,vostro,8,25
2499,no,13,Linux,asia,i3,vostro,8,90
2500,no,13,Windows,asia,i3,vostro,16,17
2501,no,13,Linux,asia,i3,vostro,16,22
2502,no,13,Windows,asia,i5,vostro,4,67
2503,no,13,Linux,asia,i5,vostro,4,20
2504,no,13,Windows,asia,i5,vostro,8,16
2505,no,13,Linux,asia,i5,vostro,8,40
2506,no,13,Windows,asia,i5,vostro,16,28
2507,no,13,Linux,asia,i5,vostro,16,31
2508,no,13,Windows,asia,i7,vostro,4,79
2509,no,13,Linux,asia,i7,vostro,4,26
2510,no,13,Windows,asia,i7,vostro,8,18
2511,no,13,Linux,asia,i7,vostro,8,91
2512,no,13,Windows,asia,i7,vostro,16,18
2513,no,13,Linux,asia,i7,vostro,16,21
2514,no,13,Windows,asia,i9,vostro,4,70
2515,no,13,Linux,asia,i9,vostro,4,28
2516,no,13,Windows,asia,i9,vostro,8,21
2517,no,13,Linux,asia,i9,vostro,8,51
2518,no,13,Windows,asia,i9,vostro,16,20
2519,no,13,Linux,asia,i9,vostro,16,22
2520,no,13,Windows,africa,i3,vostro,4,28
2521,no,13,Linux,africa,i3,vostro,4,38
2522,no,13,Windows,africa,i3,vostro,8,27
2523,no,13,Linux,africa,i3,vostro,8,41
2524,no,13,Windows,africa,i3,vostro,16,35
2525,no,13,Linux,africa,i3,vostro,16,42
2526,no,13,Windows,africa,i5,vostro,4,57
2527,no,13,Linux,africa,i5,vostro,4,49
2528,no,13,Windows,africa,i5,vostro,8,29
2529,no,13,Linux,africa,i5,vostro,8,112
2530,no,13,Windows,africa,i5,vostro,16,35
2531,no,13,Linux,africa,i5,vostro,16,37
2532,no,13,Windows,africa,i7,vostro,4,80
2533,no,13,Linux,africa,i7,vostro,4,41
2534,no,13,Windows,africa,i7,vostro,8,28
2535,no,13,Linux,africa,i7,vostro,8,30
2536,no,13,Windows,africa,i7,vostro,16,28
2537,no,13,Linux,africa,i7,vostro,16,30
2538,no,13,Windows,africa,i9,vostro,4,65
2539,no,13,Linux,africa,i9,vostro,4,37
2540,no,13,Windows,africa,i9,vostro,8,32
2541,no,13,Linux,africa,i9,vostro,8,97
2542,no,13,Windows,africa,i9,vostro,16,34
2543,no,13,Linux,africa,i9,vostro,16,42
2544,no,13,Windows,europe,i3,vostro,4,64
2545,no,13,Linux,europe,i3,vostro,4,40
2546,no,13,Windows,europe,i3,vostro,8,28
2547,no,13,Linux,europe,i3,vostro,8,41
2548,no,13,Windows,europe,i3,vostro,16,41
2549,no,13,Linux,europe,i3,vostro,16,39
2550,no,13,Windows,europe,i5,vostro,4,57
2551,no,13,Linux,europe,i5,vostro,4,23
2552,no,13,Windows,europe,i5,vostro,8,35
2553,no,13,Linux,europe,i5,vostro,8,98
2554,no,13,Windows,europe,i5,vostro,16,34
2555,no,13,Linux,europe,i5,vostro,16,35
2556,no,13,Windows,europe,i7,vostro,4,46
2557,no,13,Linux,europe,i7,vostro,4,36
2558,no,13,Windows,europe,i7,vostro,8,46
2559,no,13,Linux,europe,i7,vostro,8,56
2560,no,13,Windows,europe,i7,vostro,16,53
2561,no,13,Linux,europe,i7,vostro,16,54
2562,no,13,Windows,europe,i9,vostro,4,91
2563,no,13,Linux,europe,i9,vostro,4,39
2564,no,13,Windows,europe,i9,vostro,8,30
2565,no,13,Linux,europe,i9,vostro,8,114
2566,no,13,Windows,europe,i9,vostro,16,60
2567,no,13,Linux,europe,i9,vostro,16,45
2568,no,13,Windows,america,i3,vostro,4,89
2569,no,13,Linux,america,i3,vostro,4,31
2570,no,13,Windows,america,i3,vostro,8,44
2571,no,13,Linux,america,i3,vostro,8,41
2572,no,13,Windows,america,i3,vostro,16,33
2573,no,13,Linux,america,i3,vostro,16,46
2574,no,13,Windows,america,i5,vostro,4,78
2575,no,13,Linux,america,i5,vostro,4,48
2576,no,13,Windows,america,i5,vostro,8,39
2577,no,13,Linux,america,i5,vostro,8,121
2578,no,13,Windows,america,i5,vostro,16,29
2579,no,13,Linux,america,i5,vostro,16,43
2580,no,13,Windows,america,i7,vostro,4,100
2581,no,13,Linux,america,i7,vostro,4,39
2582,no,13,Windows,america,i7,vostro,8,34
2583,no,13,Linux,america,i7,vostro,8,66
2584,no,13,Windows,america,i7,vostro,16,37
2585,no,13,Linux,america,i7,vostro,16,41
2586,no,13,Windows,america,i9,vostro,4,83
2587,no,13,Linux,america,i9,vostro,4,39
2588,no,13,Windows,america,i9,vostro,8,34
2589,no,13,Linux,america,i9,vostro,8,118
2590,no,13,Windows,america,i9,vostro,16,29
2591,no,13,Linux,america,i9,vostro,16,47
2592,no,13,Windows,asia,i3,xps,4,20
2593,no,13,Linux,asia,i3,xps,4,17
2594,no,13,Windows,asia,i3,xps,8,27
2595,no,13,Linux,asia,i3,xps,8,28
2596,no,13,Windows,asia,i3,xps,16,18
2597,no,13,Linux,asia,i3,xps,16,16
2598,no,13,Windows,asia,i5,xps,4,16
2599,no,13,Linux,asia,i5,xps,4,12
2600,no,13,Windows,asia,i5,xps,8,23
2601,no,13,Linux,asia,i5,xps,8,41
2602,no,13,Windows,asia,i5,xps,16,11
2603,no,13,Linux,asia,i5,xps,16,13
2604,no,13,Windows,asia,i7,xps,4,33
2605,no,13,Linux,asia,i7,xps,4,22
2606,no,13,Windows,asia,i7,xps,8,20
2607,no,13,Linux,asia,i7,xps,8,33
2608,no,13,Windows,asia,i7,xps,16,23
2609,no,13,Linux,asia,i7,xps,16,19
2610,no,13,Windows,asia,i9,xps,4,24
2611,no,13,Linux,asia,i9,xps,4,17
2612,no,13,Windows,asia,i9,xps,8,11
2613,no,13,Linux,asia,i9,xps,8,34
2614,no,13,Windows,asia,i9,xps,16,13
2615,no,13,Linux,asia,i9,xps,16,13
2616,no,13,Windows,africa,i3,xps,4,40
2617,no,13,Linux,africa,i3,xps,4,14
2618,no,13,Windows,africa,i3,xps,8,17
2619,no,13,Linux,africa,i3,xps,8,30
2620,no,13,Windows,africa,i3,xps,16,20
2621,no,13,Linux,africa,i3,xps,16,16
2622,no,13,Windows,africa,i5,xps,4,32
2623,no,13,Linux,africa,i5,xps,4,21
2624,no,13,Windows,africa,i5,xps,8,18
2625,no,13,Linux,africa,i5,xps,8,47
2626,no,13,Windows,africa,i5,xps,16,20
2627,no,13,Linux,africa,i5,xps,16,19
2628,no,13,Windows,africa,i7,xps,4,9
2629,no,13,Linux,africa,i7,xps,4,4
2630,no,13,Windows,africa,i7,xps,8,8
2631,no,13,Linux,africa,i7,xps,8,53
2632,no,13,Windows,africa,i7,xps,16,11
2633,no,13,Linux,africa,i7,xps,16,13
2634,no,13,Windows,africa,i9,xps,4,39
2635,no,13,Linux,africa,i9,xps,4,6
2636,no,13,Windows,africa,i9,xps,8,10
2637,no,13,Linux,africa,i9,xps,8,36
2638,no,13,Windows,africa,i9,xps,16,5
2639,no,13,Linux,africa,i9,xps,16,13
2640,no,13,Windows,europe,i3,xps,4,22
2641,no,13,Linux,europe,i3,xps,4,6
2642,no,13,Windows,europe,i3,xps,8,7
2643,no,13,Linux,europe,i3,xps,8,50
2644,no,13,Windows,europe,i3,xps,16,11
2645,no,13,Linux,europe,i3,xps,16,7
2646,no,13,Windows,europe,i5,xps,4,37
2647,no,13,Linux,europe,i5,xps,4,9
2648,no,13,Windows,europe,i5,xps,8,9
2649,no,13,Linux,europe,i5,xps,8,33
2650,no,13,Windows,europe,i5,xps,16,9
2651,no,13,Linux,europe,i5,xps,16,10
2652,no,13,Windows,europe,i7,xps,4,23
2653,no,13,Linux,europe,i7,xps,4,4
2654,no,13,Windows,europe,i7,xps,8,11
2655,no,13,Linux,europe,i7,xps,8,37
2656,no,13,Windows,europe,i7,xps,16,7
2657,no,13,Linux,europe,i7,xps,16,10
2658,no,13,Windows,europe,i9,xps,4,22
2659,no,13,Linux,europe,i9,xps,4,7
2660,no,13,Windows,europe,i9,xps,8,7
2661,no,13,Linux,europe,i9,xps,8,21
2662,no,13,Windows,europe,i9,xps,16,7
2663,no,13,Linux,europe,i9,xps,16,7
2664,no,13,Windows,america,i3,xps,4,14
2665,no,13,Linux,america,i3,xps,4,23
2666,no,13,Windows,america,i3,xps,8,22
2667,no,13,Linux,america,i3,xps,8,14
2668,no,13,Windows,america,i3,xps,16,19
2669,no,13,Linux,america,i3,xps,16,24
2670,no,13,Windows,america,i5,xps,4,22
2671,no,13,Linux,america,i5,xps,4,20
2672,no,13,Windows,america,i5,xps,8,26
2673,no,13,Linux,america,i5,xps,8,20
2674,no,13,Windows,america,i5,xps,16,22
2675,no,13,Linux,america,i5,xps,16,23
2676,no,13,Windows,america,i7,xps,4,25
2677,no,13,Linux,america,i7,xps,4,21
2678,no,13,Windows,america,i7,xps,8,19
2679,no,13,Linux,america,i7,xps,8,12
2680,no,13,Windows,america,i7,xps,16,18
2681,no,13,Linux,america,i7,xps,16,20
2682,no,13,Windows,america,i9,xps,4,27
2683,no,13,Linux,america,i9,xps,4,14
2684,no,13,Windows,america,i9,xps,8,24
2685,no,13,Linux,america,i9,xps,8,34
2686,no,13,Windows,america,i9,xps,16,15
2687,no,13,Linux,america,i9,xps,16,20
2688,no,14,Windows,asia,i3,vostro,4,26
2689,no,14,Linux,asia,i3,vostro,4,14
2690,no,14,Windows,asia,i3,vostro,8,15
2691,no,14,Linux,asia,i3,vostro,8,16
2692,no,14,Windows,asia,i3,vostro,16,24
2693,no,14,Linux,asia,i3,vostro,16,22
2694,no,14,Windows,asia,i5,vostro,4,14
2695,no,14,Linux,asia,i5,vostro,4,19
2696,no,14,Windows,asia,i5,vostro,8,18
2697,no,14,Linux,asia,i5,vostro,8,28
2698,no,14,Windows,asia,i5,vostro,16,18
2699,no,14,Linux,asia,i5,vostro,16,20
2700,no,14,Windows,asia,i7,vostro,4,42
2701,no,14,Linux,asia,i7,vostro,4,52
2702,no,14,Windows,asia,i7,vostro,8,55
2703,no,14,Linux,asia,i7,vostro,8,95
2704,no,14,Windows,asia,i7,vostro,16,45
2705,no,14,Linux,asia,i7,vostro,16,53
